Day,Title,TitleFa,GrammarFocus,GrammarFocusFa,LessonLevel,SentenceId,Role,GermanText,Translation,TranslationFa,SentenceLevel
86,Global Issues,مسائل جهانی,Passive alternatives: lassen + sich,جایگزین مجهول: lassen + sich,B2,10,sent,"Ja, Konflikte lassen sich am besten durch Verhandlungen und Kompromisse lösen.","Yes, conflicts can best be resolved through negotiations and compromises.",بله، بهترین راه حل اختلافات از طریق مذاکره و سازش است.,B2
87,Advanced Debate,بحث پیشرفته,"Concessive connectors: dennoch, nichtsdestotrotz",حروف ربط تقابلی: با این حال، با وجود این,B2,1,received,"Die Wirtschaft wächst, dennoch steigt die Unzufriedenheit.","The economy is growing, nevertheless dissatisfaction is rising.",اقتصاد رشد می‌کند، با این حال نارضایتی افزایش می‌یابد.,B2
87,Advanced Debate,بحث پیشرفته,"Concessive connectors: dennoch, nichtsdestotrotz",حروف ربط تقابلی: با این حال، با وجود این,B2,2,sent,"Das mag stimmen, nichtsdestotrotz hat sich die Lebensqualität verbessert.","That may be true, nevertheless quality of life has improved.",شاید درست باشد، با وجود این کیفیت زندگی بهتر شده.,B2
87,Advanced Debate,بحث پیشرفته,"Concessive connectors: dennoch, nichtsdestotrotz",حروف ربط تقابلی: با این حال، با وجود این,B2,3,received,"Einerseits brauchen wir Wirtschaftswachstum, andererseits müssen wir die Umwelt schützen.","On one hand we need economic growth, on the other we must protect the environment.",از یک سو به رشد اقتصادی نیاز داریم، از سوی دیگر باید از محیط زیست محافظت کنیم.,B2
87,Advanced Debate,بحث پیشرفته,"Concessive connectors: dennoch, nichtsdestotrotz",حروف ربط تقابلی: با این حال، با وجود این,B2,4,sent,Das ist ein berechtigter Einwand. Gleichwohl gibt es nachhaltige Lösungen.,That is a valid objection. Nevertheless there are sustainable solutions.,این اعتراض موجهی است. با این وجود راه‌حل‌های پایدار وجود دارد.,B2
87,Advanced Debate,بحث پیشرفته,"Concessive connectors: dennoch, nichtsdestotrotz",حروف ربط تقابلی: با این حال، با وجود این,B2,5,received,Ich widerspreche Ihnen in diesem Punkt.,I disagree with you on this point.,در این مورد با شما مخالفم.,B2
87,Advanced Debate,بحث پیشرفته,"Concessive connectors: dennoch, nichtsdestotrotz",حروف ربط تقابلی: با این حال، با وجود این,B2,6,sent,"Ihre Argumentation leuchtet ein, allerdings fehlen mir die Belege dafür.","Your argumentation makes sense, however I am missing the evidence for it.",استدلالتان منطقی است، هرچند شواهد آن را نمی‌بینم.,B2
87,Advanced Debate,بحث پیشرفته,"Concessive connectors: dennoch, nichtsdestotrotz",حروف ربط تقابلی: با این حال، با وجود این,B2,7,received,Trotz aller Bemühungen bleibt das Problem bestehen.,Despite all efforts the problem persists.,با وجود تمام تلاش‌ها مشکل باقی می‌ماند.,B2
87,Advanced Debate,بحث پیشرفته,"Concessive connectors: dennoch, nichtsdestotrotz",حروف ربط تقابلی: با این حال، با وجود این,B2,8,sent,Das ist richtig. Dessenungeachtet sollten wir nicht aufgeben.,That is correct. Regardless we should not give up.,درست است. با این وجود نباید تسلیم شویم.,B2
87,Advanced Debate,بحث پیشرفته,"Concessive connectors: dennoch, nichtsdestotrotz",حروف ربط تقابلی: با این حال، با وجود این,B2,9,received,"Lassen Sie mich zusammenfassen: Wir sind uns einig, dass Handlungsbedarf besteht.",Let me summarize: We agree that action is needed.,اجازه دهید خلاصه کنم: توافق داریم که نیاز به اقدام هست.,B2
87,Advanced Debate,بحث پیشرفته,"Concessive connectors: dennoch, nichtsdestotrotz",حروف ربط تقابلی: با این حال، با وجود این,B2,10,sent,"Genau. Zwar gibt es Meinungsverschiedenheiten, jedoch teilen wir das gleiche Ziel.","Exactly. Although there are disagreements, we share the same goal.",دقیقا. اگرچه اختلاف‌نظر هست ولی هدف مشترکی داریم.,B2
88,Nuanced Expression,بیان ظریف,"Modal particles: ja, doch, mal, halt, eben","ذرات حالتی: ja, doch, mal, halt, eben",B2,1,received,Das ist ja interessant! Davon wusste ich nichts.,That is indeed interesting! I didn't know about that.,واقعا جالب است! از آن خبر نداشتم.,B2
88,Nuanced Expression,بیان ظریف,"Modal particles: ja, doch, mal, halt, eben","ذرات حالتی: ja, doch, mal, halt, eben",B2,2,sent,Komm doch mal vorbei! Wir können darüber reden.,Do come by sometime! We can talk about it.,یک سر بیا! می‌توانیم درباره‌اش صحبت کنیم.,B2
88,Nuanced Expression,بیان ظریف,"Modal particles: ja, doch, mal, halt, eben","ذرات حالتی: ja, doch, mal, halt, eben",B2,3,received,Das ist halt so. Daran kann man nichts ändern.,That is just the way it is. You can't change it.,دیگه همینه. نمی‌شه تغییرش داد.,B2
88,Nuanced Expression,بیان ظریف,"Modal particles: ja, doch, mal, halt, eben","ذرات حالتی: ja, doch, mal, halt, eben",B2,4,sent,"Na ja, man könnte es eben auch anders sehen.","Well, you could just see it differently too.",خب، خوب می‌شه از زاویه دیگه‌ای هم بهش نگاه کرد.,B2
88,Nuanced Expression,بیان ظریف,"Modal particles: ja, doch, mal, halt, eben","ذرات حالتی: ja, doch, mal, halt, eben",B2,5,received,Kannst du mir mal kurz helfen?,Can you help me quickly?,می‌تونی یه لحظه کمکم کنی؟,B2
88,Nuanced Expression,بیان ظریف,"Modal particles: ja, doch, mal, halt, eben","ذرات حالتی: ja, doch, mal, halt, eben",B2,6,sent,Ja klar! Das ist ja nicht schwer.,Yes of course! That is not hard at all.,آره حتما! اصلا سخت نیست.,B2
88,Nuanced Expression,بیان ظریف,"Modal particles: ja, doch, mal, halt, eben","ذرات حالتی: ja, doch, mal, halt, eben",B2,7,received,Das war doch kein Fehler! Sei nicht so streng mit dir.,That was no mistake at all! Don't be so hard on yourself.,اصلا اشتباه نبود! اینقدر سخت نگیر.,B2
88,Nuanced Expression,بیان ظریف,"Modal particles: ja, doch, mal, halt, eben","ذرات حالتی: ja, doch, mal, halt, eben",B2,8,sent,Du hast wohl Recht. Ich mache mir halt zu viele Sorgen.,You are probably right. I just worry too much.,احتمالا حق با توئه. دیگه زیاد نگران می‌شم.,B2
88,Nuanced Expression,بیان ظریف,"Modal particles: ja, doch, mal, halt, eben","ذرات حالتی: ja, doch, mal, halt, eben",B2,9,received,Schau dir das mal an! Das ist eben typisch deutsch.,Take a look at that! That is just typically German.,ببین! این دیگه کاملا آلمانی‌ئه.,B2
88,Nuanced Expression,بیان ظریف,"Modal particles: ja, doch, mal, halt, eben","ذرات حالتی: ja, doch, mal, halt, eben",B2,10,sent,"Ja, das fällt einem ja sofort auf, wenn man hier lebt.","Yes, you notice that right away when you live here.",آره، وقتی اینجا زندگی می‌کنی فوری متوجه می‌شی.,B2
89,Scientific Language,زبان علمی,Nominalized verbs and processes,اسم‌سازی از افعال و فرایندها,B2,1,received,Die Durchführung des Experiments verlief erfolgreich.,The execution of the experiment went successfully.,اجرای آزمایش موفقیت‌آمیز بود.,B2
89,Scientific Language,زبان علمی,Nominalized verbs and processes,اسم‌سازی از افعال و فرایندها,B2,2,sent,Die Auswertung der Ergebnisse bestätigt unsere Hypothese.,The evaluation of the results confirms our hypothesis.,ارزیابی نتایج فرضیه ما را تایید می‌کند.,B2
89,Scientific Language,زبان علمی,Nominalized verbs and processes,اسم‌سازی از افعال و فرایندها,B2,3,received,Die Verbesserung der Luftqualität ist ein wichtiges Forschungsziel.,The improvement of air quality is an important research goal.,بهبود کیفیت هوا یک هدف تحقیقاتی مهم است.,B2
89,Scientific Language,زبان علمی,Nominalized verbs and processes,اسم‌سازی از افعال و فرایندها,B2,4,sent,Die Entwicklung neuer Technologien trägt zur Lösung des Problems bei.,The development of new technologies contributes to solving the problem.,توسعه فناوری‌های جدید در حل مشکل نقش دارد.,B2
89,Scientific Language,زبان علمی,Nominalized verbs and processes,اسم‌سازی از افعال و فرایندها,B2,5,received,Zur Überprüfung der Theorie wurden weitere Tests durchgeführt.,For verification of the theory further tests were conducted.,برای بررسی نظریه آزمایش‌های بیشتری انجام شد.,B2
89,Scientific Language,زبان علمی,Nominalized verbs and processes,اسم‌سازی از افعال و فرایندها,B2,6,sent,Die Beobachtung zeigt eine signifikante Veränderung des Verhaltens.,The observation shows a significant change in behavior.,مشاهدات تغییر قابل توجهی در رفتار نشان می‌دهد.,B2
89,Scientific Language,زبان علمی,Nominalized verbs and processes,اسم‌سازی از افعال و فرایندها,B2,7,received,Welche Bedeutung hat diese Entdeckung für die Medizin?,What significance does this discovery have for medicine?,این کشف چه اهمیتی برای پزشکی دارد؟,B2
89,Scientific Language,زبان علمی,Nominalized verbs and processes,اسم‌سازی از افعال و فرایندها,B2,8,sent,Die Anwendung dieser Methode könnte die Behandlung revolutionieren.,The application of this method could revolutionize treatment.,کاربرد این روش می‌تواند درمان را متحول کند.,B2
89,Scientific Language,زبان علمی,Nominalized verbs and processes,اسم‌سازی از افعال و فرایندها,B2,9,received,Die Veröffentlichung der Studie hat eine breite Diskussion ausgelöst.,The publication of the study triggered a broad discussion.,انتشار مطالعه بحث گسترده‌ای را به راه انداخت.,B2
89,Scientific Language,زبان علمی,Nominalized verbs and processes,اسم‌سازی از افعال و فرایندها,B2,10,sent,Die Zusammenarbeit zwischen den Instituten hat zur Beschleunigung der Forschung geführt.,The cooperation between the institutes led to acceleration of research.,همکاری بین موسسات به تسریع تحقیقات منجر شد.,B2
90,Legal & Bureaucratic,زبان حقوقی و اداری,Formal passive and genitive chains,مجهول رسمی و زنجیره ملکی,B2,1,received,Gemäß den Bestimmungen des Aufenthaltsgesetzes muss ein Antrag gestellt werden.,According to the provisions of the Residence Act an application must be filed.,بر اساس مفاد قانون اقامت باید درخواست ارائه شود.,B2
90,Legal & Bureaucratic,زبان حقوقی و اداری,Formal passive and genitive chains,مجهول رسمی و زنجیره ملکی,B2,2,sent,Welche Unterlagen werden für die Beantragung des Visums benötigt?,What documents are needed for the visa application?,چه مدارکی برای درخواست ویزا لازم است؟,B2
90,Legal & Bureaucratic,زبان حقوقی و اداری,Formal passive and genitive chains,مجهول رسمی و زنجیره ملکی,B2,3,received,Die Verlängerung der Aufenthaltserlaubnis erfordert den Nachweis der Krankenversicherung.,The extension of the residence permit requires proof of health insurance.,تمدید اجازه اقامت نیاز به مدرک بیمه درمانی دارد.,B2
90,Legal & Bureaucratic,زبان حقوقی و اداری,Formal passive and genitive chains,مجهول رسمی و زنجیره ملکی,B2,4,sent,Ich habe alle erforderlichen Dokumente eingereicht. Wann wird der Bescheid erteilt?,I have submitted all required documents. When will the notice be issued?,همه مدارک لازم را تحویل دادم. کی ابلاغیه صادر می‌شود؟,B2
90,Legal & Bureaucratic,زبان حقوقی و اداری,Formal passive and genitive chains,مجهول رسمی و زنجیره ملکی,B2,5,received,Die Bearbeitung des Antrags kann bis zu sechs Wochen dauern.,Processing of the application can take up to six weeks.,بررسی درخواست تا شش هفته طول می‌کشد.,B2
90,Legal & Bureaucratic,زبان حقوقی و اداری,Formal passive and genitive chains,مجهول رسمی و زنجیره ملکی,B2,6,sent,Kann gegen die Entscheidung der Behörde Widerspruch eingelegt werden?,Can an objection be filed against the authority's decision?,آیا می‌توان علیه تصمیم اداره اعتراض کرد؟,B2
90,Legal & Bureaucratic,زبان حقوقی و اداری,Formal passive and genitive chains,مجهول رسمی و زنجیره ملکی,B2,7,received,"Ja, innerhalb eines Monats nach Zustellung des Bescheids.","Yes, within one month after delivery of the notice.",بله، ظرف یک ماه پس از ابلاغ.,B2
90,Legal & Bureaucratic,زبان حقوقی و اداری,Formal passive and genitive chains,مجهول رسمی و زنجیره ملکی,B2,8,sent,Unter Berücksichtigung aller Umstände bitte ich um Beschleunigung des Verfahrens.,Taking all circumstances into account I request acceleration of the process.,با در نظر گرفتن تمام شرایط درخواست تسریع روند را دارم.,B2
90,Legal & Bureaucratic,زبان حقوقی و اداری,Formal passive and genitive chains,مجهول رسمی و زنجیره ملکی,B2,9,received,Der Antragsteller wird hiermit über die Genehmigung seines Antrags informiert.,The applicant is hereby informed of the approval of his application.,بدینوسیله به متقاضی در خصوص تایید درخواستش اطلاع داده می‌شود.,B2
90,Legal & Bureaucratic,زبان حقوقی و اداری,Formal passive and genitive chains,مجهول رسمی و زنجیره ملکی,B2,10,sent,Vielen Dank! Ich nehme die Genehmigung mit großer Erleichterung zur Kenntnis.,Thank you! I acknowledge the approval with great relief.,خیلی ممنون! با خیال راحت از تاییدیه مطلع شدم.,B2
91,Advanced Essay Writing,نگارش مقاله پیشرفته,Causal/consecutive connectors,حروف ربط علت و معلولی,B2,1,received,Infolgedessen hat sich die Situation verschlechtert.,As a result the situation has worsened.,در نتیجه اوضاع بدتر شده.,B2
91,Advanced Essay Writing,نگارش مقاله پیشرفته,Causal/consecutive connectors,حروف ربط علت و معلولی,B2,2,sent,Demzufolge müssen wir unsere Strategie ändern.,Accordingly we must change our strategy.,بنابراین باید استراتژی‌مان را تغییر دهیم.,B2
91,Advanced Essay Writing,نگارش مقاله پیشرفته,Causal/consecutive connectors,حروف ربط علت و معلولی,B2,3,received,Aufgrund der steigenden Kosten wurde das Projekt eingestellt.,Due to rising costs the project was discontinued.,به دلیل افزایش هزینه‌ها پروژه متوقف شد.,B2
91,Advanced Essay Writing,نگارش مقاله پیشرفته,Causal/consecutive connectors,حروف ربط علت و معلولی,B2,4,sent,"Folglich wurden viele Mitarbeiter entlassen, was zu Protesten führte.","Consequently many employees were fired, which led to protests.",در نتیجه کارکنان زیادی اخراج شدند که به اعتراضات منجر شد.,B2
91,Advanced Essay Writing,نگارش مقاله پیشرفته,Causal/consecutive connectors,حروف ربط علت و معلولی,B2,5,received,Wie strukturiert man einen überzeugenden Aufsatz?,How does one structure a convincing essay?,چگونه یک مقاله متقاعدکننده ساختاربندی می‌شود؟,B2
91,Advanced Essay Writing,نگارش مقاله پیشرفته,Causal/consecutive connectors,حروف ربط علت و معلولی,B2,6,sent,"Zunächst stellt man die These auf, anschließend liefert man Belege.","First one presents the thesis, then one provides evidence.",ابتدا فرضیه مطرح می‌شود، سپس شواهد ارائه می‌شوند.,B2
91,Advanced Essay Writing,نگارش مقاله پیشرفته,Causal/consecutive connectors,حروف ربط علت و معلولی,B2,7,received,Abschließend fasst man die Ergebnisse zusammen.,Finally one summarizes the results.,در پایان نتایج خلاصه می‌شوند.,B2
91,Advanced Essay Writing,نگارش مقاله پیشرفته,Causal/consecutive connectors,حروف ربط علت و معلولی,B2,8,sent,Darüber hinaus sollte man mögliche Gegenargumente berücksichtigen.,Furthermore one should consider possible counterarguments.,علاوه بر این باید استدلال‌های مخالف احتمالی را در نظر گرفت.,B2
91,Advanced Essay Writing,نگارش مقاله پیشرفته,Causal/consecutive connectors,حروف ربط علت و معلولی,B2,9,received,Der Zusammenhang zwischen Bildung und Wohlstand ist unbestritten.,The connection between education and prosperity is undisputed.,ارتباط بین آموزش و رفاه بحث‌ناپذیر است.,B2
91,Advanced Essay Writing,نگارش مقاله پیشرفته,Causal/consecutive connectors,حروف ربط علت و معلولی,B2,10,sent,Aus diesem Grund sollte die Investition in Bildung oberste Priorität haben.,For this reason investment in education should have top priority.,به همین دلیل سرمایه‌گذاری در آموزش باید اولویت اول باشد.,B2
92,Complex Narration,روایت پیچیده,Mixed tenses: Präteritum + Plusquamperfekt,زمان‌های ترکیبی: گذشته ساده + ماضی بعید,B2,1,received,Erzähl mir eine Geschichte aus deiner Kindheit.,Tell me a story from your childhood.,داستانی از کودکی‌ات بگو.,B1
92,Complex Narration,روایت پیچیده,Mixed tenses: Präteritum + Plusquamperfekt,زمان‌های ترکیبی: گذشته ساده + ماضی بعید,B2,2,sent,"Als ich zehn war, hatten meine Eltern beschlossen, nach Teheran zu ziehen.","When I was ten, my parents had decided to move to Tehran.",وقتی ده ساله بودم، پدر و مادرم تصمیم گرفته بودند به تهران بروند.,B2
92,Complex Narration,روایت پیچیده,Mixed tenses: Präteritum + Plusquamperfekt,زمان‌های ترکیبی: گذشته ساده + ماضی بعید,B2,3,received,Wie war das für dich?,How was that for you?,برایت چطور بود؟,B1
92,Complex Narration,روایت پیچیده,Mixed tenses: Präteritum + Plusquamperfekt,زمان‌های ترکیبی: گذشته ساده + ماضی بعید,B2,4,sent,"Ich hatte mich gerade an meine alte Schule gewöhnt, als wir plötzlich umzogen.",I had just gotten used to my old school when we suddenly moved.,تازه به مدرسه قبلی‌ام عادت کرده بودم که ناگهان اسباب‌کشی کردیم.,B2
92,Complex Narration,روایت پیچیده,Mixed tenses: Präteritum + Plusquamperfekt,زمان‌های ترکیبی: گذشته ساده + ماضی بعید,B2,5,received,Hattest du vorher schon Deutsch gelernt?,Had you already learned German before?,از قبل آلمانی یاد گرفته بودی؟,B2
92,Complex Narration,روایت پیچیده,Mixed tenses: Präteritum + Plusquamperfekt,زمان‌های ترکیبی: گذشته ساده + ماضی بعید,B2,6,sent,"Nein, bevor ich nach Deutschland kam, hatte ich nur Englisch und Persisch gesprochen.","No, before I came to Germany I had only spoken English and Persian.",نه، قبل از آمدن به آلمان فقط انگلیسی و فارسی صحبت کرده بودم.,B2
92,Complex Narration,روایت پیچیده,Mixed tenses: Präteritum + Plusquamperfekt,زمان‌های ترکیبی: گذشته ساده + ماضی بعید,B2,7,received,Was war der schwierigste Moment?,What was the most difficult moment?,سخت‌ترین لحظه چه بود؟,B1
92,Complex Narration,روایت پیچیده,Mixed tenses: Präteritum + Plusquamperfekt,زمان‌های ترکیبی: گذشته ساده + ماضی بعید,B2,8,sent,"Nachdem ich drei Monate in der Schule gewesen war, hatte ich immer noch kaum Freunde gefunden.","After I had been in school for three months, I still had barely found any friends.",بعد از سه ماه در مدرسه هنوز تقریبا هیچ دوستی پیدا نکرده بودم.,B2
92,Complex Narration,روایت پیچیده,Mixed tenses: Präteritum + Plusquamperfekt,زمان‌های ترکیبی: گذشته ساده + ماضی بعید,B2,9,received,Und wie hat sich das dann geändert?,And how did that change then?,و بعد چطور تغییر کرد؟,B1
92,Complex Narration,روایت پیچیده,Mixed tenses: Präteritum + Plusquamperfekt,زمان‌های ترکیبی: گذشته ساده + ماضی بعید,B2,10,sent,Eines Tages hatte ein Junge mich zum Fußballspielen eingeladen. Das war der Wendepunkt.,One day a boy had invited me to play football. That was the turning point.,یک روز پسری من را به فوتبال دعوت کرده بود. آن نقطه عطف بود.,B2
93,Humor & Irony,طنز و کنایه,Ironic Konjunktiv and understatement,وجه التزامی کنایی و کم‌گویی,B2,1,received,"Na, das wäre ja noch schöner! Du willst wirklich um sechs Uhr aufstehen?","Well, that would be something! You really want to get up at six?",خوبه والا! واقعا می‌خوای ساعت شش بیدار بشی؟,B2
93,Humor & Irony,طنز و کنایه,Ironic Konjunktiv and understatement,وجه التزامی کنایی و کم‌گویی,B2,2,sent,"Ja, als ob ich jeden Tag so früh aufstehen würde! Das war ein einmaliges Experiment.","Yes, as if I would get up that early every day! That was a one-time experiment.",آره، انگار هر روز اینقدر زود بیدار می‌شم! یکبار امتحان کردم.,B2
93,Humor & Irony,طنز و کنایه,Ironic Konjunktiv and understatement,وجه التزامی کنایی و کم‌گویی,B2,3,received,Das Wetter ist heute nicht gerade einladend.,The weather is not exactly inviting today.,هوا امروز خیلی دعوت‌کننده نیست.,B2
93,Humor & Irony,طنز و کنایه,Ironic Konjunktiv and understatement,وجه التزامی کنایی و کم‌گویی,B2,4,sent,Nicht gerade? Es schüttet wie aus Eimern! Das ist die Untertreibung des Jahres.,Not exactly? It is pouring buckets! That is the understatement of the year.,خیلی نه؟ داره مثل سطل آب می‌باره! این کم‌گویی قرن است.,B2
93,Humor & Irony,طنز و کنایه,Ironic Konjunktiv and understatement,وجه التزامی کنایی و کم‌گویی,B2,5,received,Der Deutsche und sein Mülltrennsystem - das ist eine eigene Wissenschaft.,The German and his waste separation system - that is a science in itself.,آلمانی‌ها و سیستم جداسازی زباله‌شان - این خودش یک علم است.,B2
93,Humor & Irony,طنز و کنایه,Ironic Konjunktiv and understatement,وجه التزامی کنایی و کم‌گویی,B2,6,sent,"Stimmt! Wenn du den falschen Müll in die falsche Tonne wirfst, gibt es Ärger.","True! If you throw the wrong trash in the wrong bin, there is trouble.",درسته! اگر زباله اشتباهی در سطل اشتباه بندازی دردسر داری.,B2
93,Humor & Irony,طنز و کنایه,Ironic Konjunktiv and understatement,وجه التزامی کنایی و کم‌گویی,B2,7,received,"Hätte ich das nur vorher gewusst, hätte ich den Deutschkurs abgebrochen.","If only I had known that before, I would have dropped the German course.",ای کاش از قبل می‌دانستم، کلاس آلمانی را ول می‌کردم.,B2
93,Humor & Irony,طنز و کنایه,Ironic Konjunktiv and understatement,وجه التزامی کنایی و کم‌گویی,B2,8,sent,"Ach komm, so schlimm ist es auch wieder nicht!","Oh come on, it is not that bad!",ای بابا، اینقدرها هم بد نیست!,B2
93,Humor & Irony,طنز و کنایه,Ironic Konjunktiv and understatement,وجه التزامی کنایی و کم‌گویی,B2,9,received,"Man könnte meinen, die deutsche Bürokratie sei ein Hobby.",One might think German bureaucracy is a hobby.,آدم فکر می‌کنه بوروکراسی آلمان یک سرگرمیه.,B2
93,Humor & Irony,طنز و کنایه,Ironic Konjunktiv and understatement,وجه التزامی کنایی و کم‌گویی,B2,10,sent,"Haha! Ja, Formulare ausfüllen ist hier quasi Volkssport.","Haha! Yes, filling out forms is practically a national sport here.",هاها! آره، پر کردن فرم اینجا عملا ورزش ملی‌ست.,B2
94,Regional Differences,تفاوت‌های منطقه‌ای,"Dialectal features: Grüezi, Servus, Moin",ویژگی‌های لهجه‌ای,B2,1,received,In Bayern sagt man Grüß Gott statt Guten Tag.,In Bavaria they say Grüß Gott instead of Guten Tag.,در باواریا به جای روز بخیر می‌گویند خدا سلامت.,B2
94,Regional Differences,تفاوت‌های منطقه‌ای,"Dialectal features: Grüezi, Servus, Moin",ویژگی‌های لهجه‌ای,B2,2,sent,Und in Norddeutschland hört man oft Moin als Begrüßung.,And in northern Germany you often hear Moin as a greeting.,و در شمال آلمان اغلب مویین به عنوان سلام می‌شنوید.,B2
94,Regional Differences,تفاوت‌های منطقه‌ای,"Dialectal features: Grüezi, Servus, Moin",ویژگی‌های لهجه‌ای,B2,3,received,In der Schweiz sagt man Grüezi und Merci vielmal.,In Switzerland they say Grüezi and Merci vielmal.,در سوئیس می‌گویند گروتسی و مرسی خیلی.,B2
94,Regional Differences,تفاوت‌های منطقه‌ای,"Dialectal features: Grüezi, Servus, Moin",ویژگی‌های لهجه‌ای,B2,4,sent,Österreichisches Deutsch klingt melodischer. Dort sagt man Servus.,Austrian German sounds more melodic. There they say Servus.,آلمانی اتریشی موسیقایی‌تر به نظر می‌رسد. آنجا می‌گویند زروس.,B2
94,Regional Differences,تفاوت‌های منطقه‌ای,"Dialectal features: Grüezi, Servus, Moin",ویژگی‌های لهجه‌ای,B2,5,received,Versteht man als Hochdeutsch-Sprecher die Dialekte gut?,Does a standard German speaker understand the dialects well?,آیا کسی که آلمانی معیار صحبت می‌کند لهجه‌ها را خوب می‌فهمد؟,B2
94,Regional Differences,تفاوت‌های منطقه‌ای,"Dialectal features: Grüezi, Servus, Moin",ویژگی‌های لهجه‌ای,B2,6,sent,Nicht immer. Schwäbisch und Bayerisch können sehr schwer zu verstehen sein.,Not always. Swabian and Bavarian can be very hard to understand.,نه همیشه. لهجه شوابن و باواریایی خیلی سخت فهمیده می‌شوند.,B2
94,Regional Differences,تفاوت‌های منطقه‌ای,"Dialectal features: Grüezi, Servus, Moin",ویژگی‌های لهجه‌ای,B2,7,received,Gibt es auch Unterschiede beim Essen in den verschiedenen Regionen?,Are there also differences in food in the different regions?,در غذاها هم بین مناطق مختلف تفاوت هست؟,B2
94,Regional Differences,تفاوت‌های منطقه‌ای,"Dialectal features: Grüezi, Servus, Moin",ویژگی‌های لهجه‌ای,B2,8,sent,"Ja! Im Norden isst man mehr Fisch, im Süden mehr Knödel und Braten.","Yes! In the north they eat more fish, in the south more dumplings and roast.",بله! در شمال ماهی بیشتر می‌خورند، در جنوب کنودل و کباب.,B2
94,Regional Differences,تفاوت‌های منطقه‌ای,"Dialectal features: Grüezi, Servus, Moin",ویژگی‌های لهجه‌ای,B2,9,received,In Berlin hat sich eine eigene Stadtsprache entwickelt.,In Berlin its own city language has developed.,در برلین زبان شهری خاص خودش توسعه یافته.,B2
94,Regional Differences,تفاوت‌های منطقه‌ای,"Dialectal features: Grüezi, Servus, Moin",ویژگی‌های لهجه‌ای,B2,10,sent,"Ja, das Berlinerisch ist sehr direkt und humorvoll. Typisch Berliner Schnauze!","Yes, Berlinerisch is very direct and humorous. Typical Berlin snout!",بله، لهجه برلینی خیلی رک و شوخ‌طبعانه است.,B2
95,Formal vs Informal,سبک رسمی و غیررسمی,Register switching: du/Sie,تغییر سطح زبان: تو/شما,B2,1,received,Wann benutzt man du und wann Sie?,When does one use du and when Sie?,کی از تو استفاده می‌شود و کی از شما؟,B2
95,Formal vs Informal,سبک رسمی و غیررسمی,Register switching: du/Sie,تغییر سطح زبان: تو/شما,B2,2,sent,"In formellen Situationen verwendet man Sie, unter Freunden sagt man du.","In formal situations one uses Sie, among friends one says du.",در شرایط رسمی از شما استفاده می‌شود، بین دوستان تو.,B2
95,Formal vs Informal,سبک رسمی و غیررسمی,Register switching: du/Sie,تغییر سطح زبان: تو/شما,B2,3,received,"Ist es unhöflich, jemanden einfach zu duzen?",Is it impolite to simply address someone informally?,بی‌ادبانه است که بدون اجازه به کسی تو بگویی؟,B2
95,Formal vs Informal,سبک رسمی و غیررسمی,Register switching: du/Sie,تغییر سطح زبان: تو/شما,B2,4,sent,"Unter Gleichaltrigen ist es meistens kein Problem, aber im Beruf sollte man vorsichtig sein.","Among people of the same age it is mostly not a problem, but at work one should be careful.",بین هم‌سن‌ها معمولا مشکلی نیست ولی سر کار باید مواظب بود.,B2
95,Formal vs Informal,سبک رسمی و غیررسمی,Register switching: du/Sie,تغییر سطح زبان: تو/شما,B2,5,received,Darf ich Sie duzen? Wir arbeiten ja schon lange zusammen.,May I address you informally? We have been working together for a long time.,اجازه دارم به شما تو بگویم؟ مدت زیادی‌ست همکاریم.,B2
95,Formal vs Informal,سبک رسمی و غیررسمی,Register switching: du/Sie,تغییر سطح زبان: تو/شما,B2,6,sent,Ja natürlich! Sag ruhig du zu mir.,Yes of course! Feel free to use du with me.,بله البته! راحت باش به من تو بگو.,B2
95,Formal vs Informal,سبک رسمی و غیررسمی,Register switching: du/Sie,تغییر سطح زبان: تو/شما,B2,7,received,In E-Mails schreibt man formell anders als in Textnachrichten.,In emails one writes formally differently than in text messages.,در ایمیل‌ها متفاوت از پیامک رسمی نوشته می‌شود.,B2
95,Formal vs Informal,سبک رسمی و غیررسمی,Register switching: du/Sie,تغییر سطح زبان: تو/شما,B2,8,sent,"Genau. Eine formelle E-Mail beginnt mit Sehr geehrte/r, eine informelle mit Hallo oder Liebe/r.","Exactly. A formal email begins with Sehr geehrte/r, an informal one with Hallo or Liebe/r.",دقیقا. ایمیل رسمی با محترم شروع می‌شود، غیررسمی با سلام یا عزیز.,B2
95,Formal vs Informal,سبک رسمی و غیررسمی,Register switching: du/Sie,تغییر سطح زبان: تو/شما,B2,9,received,Das Duzen wird in Start-ups immer häufiger.,Using du is becoming more common in start-ups.,استفاده از تو در استارت‌آپ‌ها رایج‌تر شده.,B2
95,Formal vs Informal,سبک رسمی و غیررسمی,Register switching: du/Sie,تغییر سطح زبان: تو/شما,B2,10,sent,"Ja, die Arbeitskultur ändert sich. Aber bei Behörden bleibt man beim Sie.","Yes, work culture is changing. But at government offices one stays with Sie.",بله، فرهنگ کاری تغییر می‌کند. ولی در ادارات دولتی همچنان شما استفاده می‌شود.,B2
96,Media Analysis,تحلیل رسانه,Complex attributive constructions,ساختارهای وصفی پیچیده,B2,1,received,Wie analysiert man einen Nachrichtenartikel kritisch?,How does one critically analyze a news article?,چگونه یک مقاله خبری را انتقادی تحلیل می‌کنند؟,B2
